STATION;DATE;AWND;TAVG;TMAX;TMIN;WT01;WT02;WT03;WT04;WT05;WT06;WT07;WT08;WT09;WT10;WT11;WT13;WT14;WT15;WT16;WT17;WT18;WT19;WT21;WT22
USC00379423;23.12.2005;;;35;19;;;;;;;;;;;;;;;;;;;;
USC00379423;24.12.2005;;;46;27;;;;;;;;;;;;;;;;;;;;
USC00379423;25.12.2005;;;53;23;;;;;;;;;;;;;;;;;;;;
USC00379423;26.12.2005;;;51;26;;;;;;;;;;;;;;;;;;;;
USC00379423;27.12.2005;;;41;29;;;;;;;;;;;;;;;;;;;;
USC00379423;28.12.2005;;;41;21;;;;;;;;;;;;;;;;;;;;
USC00379423;29.12.2005;;;48;23;;;;;;;;;;;;;;;;;;;;
USC00379423;30.12.2005;;;51;37;;;;;;;;;;;;;;;;;;;;
USC00379423;31.12.2005;;;43;23;;;;;;;;;;;;;;;;;;;;
USC00379423;1.01.2006;;;33;24;;;;;;;;;;;;;;;;;;;;
USC00379423;2.01.2006;;;29;24;;;;;;;;;;;;;;;;;;;;
USC00379423;3.01.2006;;;42;28;;;;;;;;;;;;;;;;;;;;
USC00379423;4.01.2006;;;35;25;;;;;;;;;;;;;;;;;;;;
USC00379423;5.01.2006;;;33;25;;;;;;;;;;;;;;;;;;;;
USC00379423;6.01.2006;;;33;30;;;;;;;;;;;;;;;;;;;;
USC00379423;7.01.2006;;;37;20;;;;;;;;;;;;;;;;;;;;
USC00379423;8.01.2006;;;33;20;;;;;;;;;;;;;;;;;;;;
USC00379423;9.01.2006;;;39;25;;;;;;;;;;;;;;;;;;;;
USC00379423;10.01.2006;;;54;26;;;;;;;;;;;;;;;;;;;;
USC00379423;11.01.2006;;;54;26;;;;;;;;;;;;;;;;;;;;
USC00379423;12.01.2006;;;54;35;;;;;;;;;;;;;;;;;;;;
USC00379423;13.01.2006;;;54;28;;;;;;;;;;;;;;;;;;;;
USC00379423;14.01.2006;;;56;28;;;;;;;;;;;;;;;;;;;;
USC00379423;15.01.2006;;;57;25;;;;;;;;;;;;;;;;;;;;
USC00379423;16.01.2006;;;26;7;;;;;;;;;;;;;;;;;;;;
USC00379423;17.01.2006;;;27;11;;;;;;;;;;;;;;;;;;;;
USC00379423;18.01.2006;;;51;23;;;;;;;;;;;;;;;;;;;;
USC00379423;19.01.2006;;;60;31;;;;;;;;;;;;;;;;;;;;
USC00379423;20.01.2006;;;43;32;;;;;;;;;;;;;;;;;;;;
USC00379423;21.01.2006;;;59;35;;;;;;;;;;;;;;;;;;;;
USC00379423;22.01.2006;;;60;27;;;;;;;;;;;;;;;;;;;;
USC00379423;23.01.2006;;;39;27;;;;;;;;;;;;;;;;;;;;
USC00379423;24.01.2006;;;34;23;;;;;;;;;;;;;;;;;;;;
USC00379423;25.01.2006;;;43;28;;;;;;;;;;;;;;;;;;;;
USC00379423;26.01.2006;;;43;31;;;;;;;;;;;;;;;;;;;;
USC00379423;27.01.2006;;;38;19;;;;;;;;;;;;;;;;;;;;
USC00379423;28.01.2006;;;39;24;;;;;;;;;;;;;;;;;;;;
USC00379423;29.01.2006;;;54;28;;;;;;;;;;;;;;;;;;;;
USC00379423;30.01.2006;;;49;34;;;;;;;;;;;;;;;;;;;;
USC00379423;31.01.2006;;;38;32;;;;;;;;;;;;;;;;;;;;
USC00379423;1.02.2006;;;39;29;;;;;;;;;;;;;;;;;;;;
USC00379423;2.02.2006;;;41;26;;;;;;;;;;;;;;;;;;;;
USC00379423;3.02.2006;;;48;30;;;;;;;;;;;;;;;;;;;;
USC00379423;4.02.2006;;;55;32;;;;;;;;;;;;;;;;;;;;
USC00379423;5.02.2006;;;53;35;;;;;;;;;;;;;;;;;;;;
USC00379423;6.02.2006;;;51;33;;;;;;;;;;;;;;;;;;;;
USC00379423;7.02.2006;;;39;30;;;;;;;;;;;;;;;;;;;;
USC00379423;8.02.2006;;;38;17;;;;;;;;;;;;;;;;;;;;
USC00379423;9.02.2006;;;36;20;;;;;;;;;;;;;;;;;;;;
USC00379423;10.02.2006;;;35;15;;;;;;;;;;;;;;;;;;;;
USC00379423;11.02.2006;;;30;18;;;;;;;;;;;;;;;;;;;;
USC00379423;12.02.2006;;;31;21;;;;;;;;;;;;;;;;;;;;
USC00379423;13.02.2006;;;22;6;;;;;;;;;;;;;;;;;;;;
USC00379423;14.02.2006;;;32;15;;;;;;;;;;;;;;;;;;;;
USC00379423;15.02.2006;;;41;24;;;;;;;;;;;;;;;;;;;;
USC00379423;16.02.2006;;;56;27;;;;;;;;;;;;;;;;;;;;
USC00379423;17.02.2006;;;61;33;;;;;;;;;;;;;;;;;;;;
USC00379423;18.02.2006;;;56;25;;;;;;;;;;;;;;;;;;;;
USC00379423;19.02.2006;;;31;8;;;;;;;;;;;;;;;;;;;;
USC00379423;20.02.2006;;;28;11;;;;;;;;;;;;;;;;;;;;
USC00379423;21.02.2006;;;35;16;;;;;;;;;;;;;;;;;;;;
USC00379423;22.02.2006;;;42;16;;;;;;;;;;;;;;;;;;;;
USC00379423;23.02.2006;;;43;27;;;;;;;;;;;;;;;;;;;;
USC00379423;24.02.2006;;;41;27;;;;;;;;;;;;;;;;;;;;
USC00379423;25.02.2006;;;37;13;;;;;;;;;;;;;;;;;;;;
USC00379423;26.02.2006;;;27;13;;;;;;;;;;;;;;;;;;;;
USC00379423;27.02.2006;;;24;8;;;;;;;;;;;;;;;;;;;;
USC00379423;28.02.2006;;;23;9;;;;;;;;;;;;;;;;;;;;
USC00379423;1.03.2006;;;29;14;;;;;;;;;;;;;;;;;;;;
USC00379423;2.03.2006;;;34;18;;;;;;;;;;;;;;;;;;;;
USC00379423;3.03.2006;;;31;17;;;;;;;;;;;;;;;;;;;;
USC00379423;4.03.2006;;;28;14;;;;;;;;;;;;;;;;;;;;
USC00379423;5.03.2006;;;37;21;;;;;;;;;;;;;;;;;;;;
USC00379423;6.03.2006;;;45;21;;;;;;;;;;;;;;;;;;;;
USC00379423;7.03.2006;;;42;18;;;;;;;;;;;;;;;;;;;;
USC00379423;8.03.2006;;;44;18;;;;;;;;;;;;;;;;;;;;
USC00379423;9.03.2006;;;47;29;;;;;;;;;;;;;;;;;;;;
USC00379423;10.03.2006;;;52;39;;;;;;;;;;;;;;;;;;;;
USC00379423;11.03.2006;;;68;40;;;;;;;;;;;;;;;;;;;;
USC00379423;12.03.2006;;;59;28;;;;;;;;;;;;;;;;;;;;
USC00379423;13.03.2006;;;56;40;;;;;;;;;;;;;;;;;;;;
USC00379423;14.03.2006;;;57;44;;;;;;;;;;;;;;;;;;;;
USC00379423;15.03.2006;;;59;33;;;;;;;;;;;;;;;;;;;;
USC00379423;16.03.2006;;;44;29;;;;;;;;;;;;;;;;;;;;
USC00379423;17.03.2006;;;44;20;;;;;;;;;;;;;;;;;;;;
USC00379423;18.03.2006;;;42;20;;;;;;;;;;;;;;;;;;;;
USC00379423;19.03.2006;;;39;23;;;;;;;;;;;;;;;;;;;;
USC00379423;20.03.2006;;;35;19;;;;;;;;;;;;;;;;;;;;
USC00379423;21.03.2006;;;36;20;;;;;;;;;;;;;;;;;;;;
USC00379423;22.03.2006;;;47;28;;;;;;;;;;;;;;;;;;;;
USC00379423;23.03.2006;;;42;28;;;;;;;;;;;;;;;;;;;;
USC00379423;24.03.2006;;;56;31;;;;;;;;;;;;;;;;;;;;
USC00379423;25.03.2006;;;48;28;;;;;;;;;;;;;;;;;;;;
USC00379423;26.03.2006;;;43;30;;;;;;;;;;;;;;;;;;;;
USC00379423;27.03.2006;;;51;25;;;;;;;;;;;;;;;;;;;;
USC00379423;28.03.2006;;;58;26;;;;;;;;;;;;;;;;;;;;
USC00379423;29.03.2006;;;55;26;;;;;;;;;;;;;;;;;;;;
USC00379423;30.03.2006;;;65;31;;;;;;;;;;;;;;;;;;;;
USC00379423;31.03.2006;;;68;32;;;;;;;;;;;;;;;;;;;;
USC00379423;1.04.2006;;;71;48;;;;;;;;;;;;;;;;;;;;
USC00379423;2.04.2006;;;69;44;;;;;;;;;;;;;;;;;;;;
USC00379423;3.04.2006;;;65;31;;;;;;;;;;;;;;;;;;;;
USC00379423;4.04.2006;;;58;37;;;;;;;;;;;;;;;;;;;;
USC00379423;5.04.2006;;;50;29;;;;;;;;;;;;;;;;;;;;
USC00379423;6.04.2006;;;38;27;;;;;;;;;;;;;;;;;;;;
USC00379423;7.04.2006;;;51;29;;;;;;;;;;;;;;;;;;;;
USC00379423;8.04.2006;;;60;37;;;;;;;;;;;;;;;;;;;;
USC00379423;9.04.2006;;;48;34;;;;;;;;;;;;;;;;;;;;
USC00379423;10.04.2006;;;54;28;;;;;;;;;;;;;;;;;;;;
USC00379423;11.04.2006;;;62;32;;;;;;;;;;;;;;;;;;;;
USC00379423;12.04.2006;;;69;35;;;;;;;;;;;;;;;;;;;;
USC00379423;13.04.2006;;;69;45;;;;;;;;;;;;;;;;;;;;
USC00379423;14.04.2006;;;73;40;;;;;;;;;;;;;;;;;;;;
USC00379423;15.04.2006;;;68;51;;;;;;;;;;;;;;;;;;;;
USC00379423;16.04.2006;;;76;45;;;;;;;;;;;;;;;;;;;;
USC00379423;17.04.2006;;;62;37;;;;;;;;;;;;;;;;;;;;
USC00379423;18.04.2006;;;62;37;;;;;;;;;;;;;;;;;;;;
USC00379423;19.04.2006;;;68;47;;;;;;;;;;;;;;;;;;;;
USC00379423;20.04.2006;;;71;45;;;;;;;;;;;;;;;;;;;;
USC00379423;21.04.2006;;;74;38;;;;;;;;;;;;;;;;;;;;
USC00379423;22.04.2006;;;56;33;;;;;;;;;;;;;;;;;;;;
USC00379423;23.04.2006;;;54;41;;;;;;;;;;;;;;;;;;;;
USC00379423;24.04.2006;;;53;42;;;;;;;;;;;;;;;;;;;;
USC00379423;25.04.2006;;;51;39;;;;;;;;;;;;;;;;;;;;
USC00379423;26.04.2006;;;69;32;;;;;;;;;;;;;;;;;;;;
USC00379423;27.04.2006;;;59;36;;;;;;;;;;;;;;;;;;;;
USC00379423;28.04.2006;;;71;39;;;;;;;;;;;;;;;;;;;;
USC00379423;29.04.2006;;;61;31;;;;;;;;;;;;;;;;;;;;
USC00379423;1.05.2006;;;65;35;;;;;;;;;;;;;;;;;;;;
USC00379423;2.05.2006;;;65;35;;;;;;;;;;;;;;;;;;;;
USC00379423;3.05.2006;;;47;43;;;;;;;;;;;;;;;;;;;;
USC00379423;4.05.2006;;;56;45;;;;;;;;;;;;;;;;;;;;
USC00379423;5.05.2006;;;76;50;;;;;;;;;;;;;;;;;;;;
USC00379423;6.05.2006;;;82;50;;;;;;;;;;;;;;;;;;;;
USC00379423;7.05.2006;;;74;42;;;;;;;;;;;;;;;;;;;;
USC00379423;8.05.2006;;;67;42;;;;;;;;;;;;;;;;;;;;
USC00379423;9.05.2006;;;67;39;;;;;;;;;;;;;;;;;;;;
USC00379423;10.05.2006;;;55;39;;;;;;;;;;;;;;;;;;;;
USC00379423;11.05.2006;;;52;48;;;;;;;;;;;;;;;;;;;;
USC00379423;12.05.2006;;;60;48;;;;;;;;;;;;;;;;;;;;
USC00379423;13.05.2006;;;55;50;;;;;;;;;;;;;;;;;;;;
USC00379423;14.05.2006;;;55;45;;;;;;;;;;;;;;;;;;;;
USC00379423;15.05.2006;;;50;46;;;;;;;;;;;;;;;;;;;;
USC00379423;16.05.2006;;;52;48;;;;;;;;;;;;;;;;;;;;
USC00379423;17.05.2006;;;57;48;;;;;;;;;;;;;;;;;;;;
USC00379423;18.05.2006;;;70;48;;;;;;;;;;;;;;;;;;;;
USC00379423;19.05.2006;;;75;55;;;;;;;;;;;;;;;;;;;;
USC00379423;20.05.2006;;;63;49;;;;;;;;;;;;;;;;;;;;
USC00379423;21.05.2006;;;68;47;;;;;;;;;;;;;;;;;;;;
USC00379423;22.05.2006;;;70;42;;;;;;;;;;;;;;;;;;;;
USC00379423;23.05.2006;;;65;40;;;;;;;;;;;;;;;;;;;;
USC00379423;24.05.2006;;;62;43;;;;;;;;;;;;;;;;;;;;
USC00379423;25.05.2006;;;71;41;;;;;;;;;;;;;;;;;;;;
USC00379423;26.05.2006;;;77;41;;;;;;;;;;;;;;;;;;;;
USC00379423;27.05.2006;;;78;61;;;;;;;;;;;;;;;;;;;;
USC00379423;28.05.2006;;;81;56;;;;;;;;;;;;;;;;;;;;
USC00379423;29.05.2006;;;82;57;;;;;;;;;;;;;;;;;;;;
USC00379423;30.05.2006;;;85;61;;;;;;;;;;;;;;;;;;;;
USC00379423;31.05.2006;;;79;55;;;;;;;;;;;;;;;;;;;;
USC00379423;1.06.2006;;;81;58;;;;;;;;;;;;;;;;;;;;
USC00379423;2.06.2006;;;89;57;;;;;;;;;;;;;;;;;;;;
USC00379423;3.06.2006;;;71;56;;;;;;;;;;;;;;;;;;;;
USC00379423;4.06.2006;;;58;51;;;;;;;;;;;;;;;;;;;;
USC00379423;5.06.2006;;;62;52;;;;;;;;;;;;;;;;;;;;
USC00379423;6.06.2006;;;71;50;;;;;;;;;;;;;;;;;;;;
USC00379423;7.06.2006;;;73;56;;;;;;;;;;;;;;;;;;;;
USC00379423;8.06.2006;;;56;53;;;;;;;;;;;;;;;;;;;;
USC00379423;9.06.2006;;;61;52;;;;;;;;;;;;;;;;;;;;
USC00379423;10.06.2006;;;67;55;;;;;;;;;;;;;;;;;;;;
USC00379423;11.06.2006;;;61;49;;;;;;;;;;;;;;;;;;;;
USC00379423;12.06.2006;;;73;53;;;;;;;;;;;;;;;;;;;;
USC00379423;13.06.2006;;;79;61;;;;;;;;;;;;;;;;;;;;
USC00379423;14.06.2006;;;82;58;;;;;;;;;;;;;;;;;;;;
USC00379423;15.06.2006;;;80;60;;;;;;;;;;;;;;;;;;;;
USC00379423;16.06.2006;;;78;51;;;;;;;;;;;;;;;;;;;;
USC00379423;17.06.2006;;;83;56;;;;;;;;;;;;;;;;;;;;
USC00379423;18.06.2006;;;83;62;;;;;;;;;;;;;;;;;;;;
USC00379423;19.06.2006;;;89;64;;;;;;;;;;;;;;;;;;;;
USC00379423;20.06.2006;;;90;70;;;;;;;;;;;;;;;;;;;;
USC00379423;21.06.2006;;;86;59;;;;;;;;;;;;;;;;;;;;
USC00379423;22.06.2006;;;80;57;;;;;;;;;;;;;;;;;;;;
USC00379423;23.06.2006;;;84;66;;;;;;;;;;;;;;;;;;;;
USC00379423;24.06.2006;;;87;67;;;;;;;;;;;;;;;;;;;;
USC00379423;25.06.2006;;;87;66;;;;;;;;;;;;;;;;;;;;
USC00379423;26.06.2006;;;70;65;;;;;;;;;;;;;;;;;;;;
USC00379423;27.06.2006;;;82;70;;;;;;;;;;;;;;;;;;;;
USC00379423;28.06.2006;;;82;66;;;;;;;;;;;;;;;;;;;;
USC00379423;29.06.2006;;;74;69;;;;;;;;;;;;;;;;;;;;
USC00379423;30.06.2006;;;77;67;;;;;;;;;;;;;;;;;;;;
USC00379423;1.07.2006;;;80;56;;;;;;;;;;;;;;;;;;;;
USC00379423;2.07.2006;;;84;67;;;;;;;;;;;;;;;;;;;;
USC00379423;3.07.2006;;;85;72;;;;;;;;;;;;;;;;;;;;
USC00379423;4.07.2006;;;88;68;;;;;;;;;;;;;;;;;;;;
USC00379423;5.07.2006;;;87;69;;;;;;;;;;;;;;;;;;;;
USC00379423;6.07.2006;;;79;63;;;;;;;;;;;;;;;;;;;;
USC00379423;7.07.2006;;;77;55;;;;;;;;;;;;;;;;;;;;
USC00379423;8.07.2006;;;82;61;;;;;;;;;;;;;;;;;;;;
USC00379423;9.07.2006;;;83;60;;;;;;;;;;;;;;;;;;;;
USC00379423;10.07.2006;;;86;64;;;;;;;;;;;;;;;;;;;;
USC00379423;11.07.2006;;;84;65;;;;;;;;;;;;;;;;;;;;
USC00379423;12.07.2006;;;85;67;;;;;;;;;;;;;;;;;;;;
USC00379423;13.07.2006;;;81;72;;;;;;;;;;;;;;;;;;;;
USC00379423;14.07.2006;;;81;61;;;;;;;;;;;;;;;;;;;;
USC00379423;15.07.2006;;;90;64;;;;;;;;;;;;;;;;;;;;
USC00379423;16.07.2006;;;86;67;;;;;;;;;;;;;;;;;;;;
USC00379423;17.07.2006;;;91;67;;;;;;;;;;;;;;;;;;;;
USC00379423;18.07.2006;;;95;69;;;;;;;;;;;;;;;;;;;;
USC00379423;19.07.2006;;;96;69;;;;;;;;;;;;;;;;;;;;
USC00379423;20.07.2006;;;82;61;;;;;;;;;;;;;;;;;;;;
USC00379423;21.07.2006;;;79;66;;;;;;;;;;;;;;;;;;;;
USC00379423;22.07.2006;;;85;71;;;;;;;;;;;;;;;;;;;;
USC00379423;23.07.2006;;;77;72;;;;;;;;;;;;;;;;;;;;
USC00379423;24.07.2006;;;77;58;;;;;;;;;;;;;;;;;;;;
USC00379423;25.07.2006;;;84;62;;;;;;;;;;;;;;;;;;;;
USC00379423;26.07.2006;;;85;65;;;;;;;;;;;;;;;;;;;;
USC00379423;27.07.2006;;;86;67;;;;;;;;;;;;;;;;;;;;
USC00379423;28.07.2006;;;89;74;;;;;;;;;;;;;;;;;;;;
USC00379423;29.07.2006;;;90;65;;;;;;;;;;;;;;;;;;;;
USC00379423;30.07.2006;;;88;70;;;;;;;;;;;;;;;;;;;;
USC00379423;31.07.2006;;;88;66;;;;;;;;;;;;;;;;;;;;
USC00379423;1.08.2006;;;88;70;;;;;;;;;;;;;;;;;;;;
USC00379423;2.08.2006;;;95;75;;;;;;;;;;;;;;;;;;;;
USC00379423;3.08.2006;;;97;72;;;;;;;;;;;;;;;;;;;;
USC00379423;4.08.2006;;;95;67;;;;;;;;;;;;;;;;;;;;
USC00379423;5.08.2006;;;81;64;;;;;;;;;;;;;;;;;;;;
USC00379423;6.08.2006;;;87;57;;;;;;;;;;;;;;;;;;;;
USC00379423;7.08.2006;;;84;65;;;;;;;;;;;;;;;;;;;;
USC00379423;8.08.2006;;;84;71;;;;;;;;;;;;;;;;;;;;
USC00379423;9.08.2006;;;83;55;;;;;;;;;;;;;;;;;;;;
USC00379423;10.08.2006;;;83;62;;;;;;;;;;;;;;;;;;;;
USC00379423;11.08.2006;;;85;56;;;;;;;;;;;;;;;;;;;;
USC00379423;12.08.2006;;;76;49;;;;;;;;;;;;;;;;;;;;
USC00379423;13.08.2006;;;75;49;;;;;;;;;;;;;;;;;;;;
USC00379423;14.08.2006;;;77;51;;;;;;;;;;;;;;;;;;;;
USC00379423;15.08.2006;;;83;63;;;;;;;;;;;;;;;;;;;;
USC00379423;16.08.2006;;;77;60;;;;;;;;;;;;;;;;;;;;
USC00379423;17.08.2006;;;83;58;;;;;;;;;;;;;;;;;;;;
USC00379423;18.08.2006;;;84;59;;;;;;;;;;;;;;;;;;;;
USC00379423;19.08.2006;;;82;59;;;;;;;;;;;;;;;;;;;;
USC00379423;20.08.2006;;;82;64;;;;;;;;;;;;;;;;;;;;
USC00379423;21.08.2006;;;85;62;;;;;;;;;;;;;;;;;;;;
USC00379423;22.08.2006;;;73;57;;;;;;;;;;;;;;;;;;;;
USC00379423;23.08.2006;;;82;59;;;;;;;;;;;;;;;;;;;;
USC00379423;24.08.2006;;;82;58;;;;;;;;;;;;;;;;;;;;
USC00379423;25.08.2006;;;77;58;;;;;;;;;;;;;;;;;;;;
USC00379423;26.08.2006;;;63;59;;;;;;;;;;;;;;;;;;;;
USC00379423;27.08.2006;;;72;54;;;;;;;;;;;;;;;;;;;;
USC00379423;28.08.2006;;;64;55;;;;;;;;;;;;;;;;;;;;
USC00379423;29.08.2006;;;70;57;;;;;;;;;;;;;;;;;;;;
USC00379423;30.08.2006;;;62;58;;;;;;;;;;;;;;;;;;;;
USC00379423;31.08.2006;;;77;49;;;;;;;;;;;;;;;;;;;;
USC00379423;1.09.2006;;;73;52;;;;;;;;;;;;;;;;;;;;
USC00379423;2.09.2006;;;71;55;;;;;;;;;;;;;;;;;;;;
USC00379423;3.09.2006;;;66;59;;;;;;;;;;;;;;;;;;;;
USC00379423;4.09.2006;;;69;56;;;;;;;;;;;;;;;;;;;;
USC00379423;5.09.2006;;;74;55;;;;;;;;;;;;;;;;;;;;
USC00379423;6.09.2006;;;73;60;;;;;;;;;;;;;;;;;;;;
USC00379423;7.09.2006;;;74;54;;;;;;;;;;;;;;;;;;;;
USC00379423;8.09.2006;;;79;54;;;;;;;;;;;;;;;;;;;;
USC00379423;9.09.2006;;;81;57;;;;;;;;;;;;;;;;;;;;
USC00379423;10.09.2006;;;83;57;;;;;;;;;;;;;;;;;;;;
USC00379423;11.09.2006;;;69;45;;;;;;;;;;;;;;;;;;;;
USC00379423;12.09.2006;;;66;39;;;;;;;;;;;;;;;;;;;;
USC00379423;13.09.2006;;;68;39;;;;;;;;;;;;;;;;;;;;
USC00379423;14.09.2006;;;67;54;;;;;;;;;;;;;;;;;;;;
USC00379423;15.09.2006;;;69;58;;;;;;;;;;;;;;;;;;;;
USC00379423;16.09.2006;;;71;54;;;;;;;;;;;;;;;;;;;;
USC00379423;17.09.2006;;;78;55;;;;;;;;;;;;;;;;;;;;
USC00379423;18.09.2006;;;81;55;;;;;;;;;;;;;;;;;;;;
USC00379423;19.09.2006;;;82;58;;;;;;;;;;;;;;;;;;;;
USC00379423;20.09.2006;;;80;57;;;;;;;;;;;;;;;;;;;;
USC00379423;21.09.2006;;;73;48;;;;;;;;;;;;;;;;;;;;
USC00379423;22.09.2006;;;65;40;;;;;;;;;;;;;;;;;;;;
USC00379423;23.09.2006;;;70;48;;;;;;;;;;;;;;;;;;;;
USC00379423;24.09.2006;;;71;67;;;;;;;;;;;;;;;;;;;;
USC00379423;25.09.2006;;;80;51;;;;;;;;;;;;;;;;;;;;
USC00379423;26.09.2006;;;69;46;;;;;;;;;;;;;;;;;;;;
USC00379423;27.09.2006;;;70;41;;;;;;;;;;;;;;;;;;;;
USC00379423;28.09.2006;;;70;45;;;;;;;;;;;;;;;;;;;;
USC00379423;29.09.2006;;;72;48;;;;;;;;;;;;;;;;;;;;
USC00379423;30.09.2006;;;67;40;;;;;;;;;;;;;;;;;;;;
USC00379423;1.10.2006;;;64;42;;;;;;;;;;;;;;;;;;;;
USC00379423;2.10.2006;;;56;50;;;;;;;;;;;;;;;;;;;;
USC00379423;3.10.2006;;;67;43;;;;;;;;;;;;;;;;;;;;
USC00379423;4.10.2006;;;76;49;;;;;;;;;;;;;;;;;;;;
USC00379423;5.10.2006;;;78;49;;;;;;;;;;;;;;;;;;;;
USC00379423;6.10.2006;;;63;50;;;;;;;;;;;;;;;;;;;;
USC00379423;7.10.2006;;;56;44;;;;;;;;;;;;;;;;;;;;
USC00379423;8.10.2006;;;60;35;;;;;;;;;;;;;;;;;;;;
USC00379423;9.10.2006;;;73;40;;;;;;;;;;;;;;;;;;;;
USC00379423;10.10.2006;;;79;47;;;;;;;;;;;;;;;;;;;;
USC00379423;11.10.2006;;;70;45;;;;;;;;;;;;;;;;;;;;
USC00379423;12.10.2006;;;61;49;;;;;;;;;;;;;;;;;;;;
USC00379423;13.10.2006;;;72;38;;;;;;;;;;;;;;;;;;;;
USC00379423;15.10.2006;;;60;33;;;;;;;;;;;;;;;;;;;;
USC00379423;16.10.2006;;;59;31;;;;;;;;;;;;;;;;;;;;
USC00379423;17.10.2006;;;62;35;;;;;;;;;;;;;;;;;;;;
USC00379423;18.10.2006;;;61;39;;;;;;;;;;;;;;;;;;;;
USC00379423;19.10.2006;;;71;44;;;;;;;;;;;;;;;;;;;;
USC00379423;20.10.2006;;;68;52;;;;;;;;;;;;;;;;;;;;
USC00379423;21.10.2006;;;64;40;;;;;;;;;;;;;;;;;;;;
USC00379423;22.10.2006;;;56;32;;;;;;;;;;;;;;;;;;;;
USC00379423;23.10.2006;;;57;41;;;;;;;;;;;;;;;;;;;;
USC00379423;24.10.2006;;;56;39;;;;;;;;;;;;;;;;;;;;
USC00379423;25.10.2006;;;50;38;;;;;;;;;;;;;;;;;;;;
USC00379423;26.10.2006;;;54;33;;;;;;;;;;;;;;;;;;;;
USC00379423;27.10.2006;;;51;27;;;;;;;;;;;;;;;;;;;;
USC00379423;28.10.2006;;;55;30;;;;;;;;;;;;;;;;;;;;
USC00379423;29.10.2006;;;64;44;;;;;;;;;;;;;;;;;;;;
USC00379423;30.10.2006;;;64;42;;;;;;;;;;;;;;;;;;;;
USC00379423;31.10.2006;;;59;33;;;;;;;;;;;;;;;;;;;;
USC00379423;1.11.2006;;;68;42;;;;;;;;;;;;;;;;;;;;
USC00379423;2.11.2006;;;69;44;;;;;;;;;;;;;;;;;;;;
USC00379423;3.11.2006;;;49;27;;;;;;;;;;;;;;;;;;;;
USC00379423;4.11.2006;;;48;24;;;;;;;;;;;;;;;;;;;;
USC00379423;5.11.2006;;;47;23;;;;;;;;;;;;;;;;;;;;
USC00379423;6.11.2006;;;49;28;;;;;;;;;;;;;;;;;;;;
USC00379423;7.11.2006;;;58;30;;;;;;;;;;;;;;;;;;;;
USC00379423;8.11.2006;;;58;54;;;;;;;;;;;;;;;;;;;;
USC00379423;9.11.2006;;;68;47;;;;;;;;;;;;;;;;;;;;
USC00379423;10.11.2006;;;63;34;;;;;;;;;;;;;;;;;;;;
USC00379423;11.11.2006;;;65;41;;;;;;;;;;;;;;;;;;;;
USC00379423;12.11.2006;;;59;48;;;;;;;;;;;;;;;;;;;;
USC00379423;13.11.2006;;;54;50;;;;;;;;;;;;;;;;;;;;
USC00379423;14.11.2006;;;58;52;;;;;;;;;;;;;;;;;;;;
USC00379423;15.11.2006;;;63;55;;;;;;;;;;;;;;;;;;;;
USC00379423;16.11.2006;;;66;58;;;;;;;;;;;;;;;;;;;;
USC00379423;17.11.2006;;;63;35;;;;;;;;;;;;;;;;;;;;
USC00379423;18.11.2006;;;54;41;;;;;;;;;;;;;;;;;;;;
USC00379423;19.11.2006;;;45;38;;;;;;;;;;;;;;;;;;;;
USC00379423;20.11.2006;;;44;25;;;;;;;;;;;;;;;;;;;;
USC00379423;21.11.2006;;;44;27;;;;;;;;;;;;;;;;;;;;
USC00379423;22.11.2006;;;44;33;;;;;;;;;;;;;;;;;;;;
USC00379423;23.11.2006;;;46;37;;;;;;;;;;;;;;;;;;;;
USC00379423;24.11.2006;;;58;28;;;;;;;;;;;;;;;;;;;;
USC00379423;25.11.2006;;;58;28;;;;;;;;;;;;;;;;;;;;
USC00379423;26.11.2006;;;57;35;;;;;;;;;;;;;;;;;;;;
USC00379423;27.11.2006;;;64;38;;;;;;;;;;;;;;;;;;;;
USC00379423;28.11.2006;;;47;38;;;;;;;;;;;;;;;;;;;;
USC00379423;29.11.2006;;;56;40;;;;;;;;;;;;;;;;;;;;
USC00379423;1.12.2006;;;67;56;;;;;;;;;;;;;;;;;;;;
USC00379423;2.12.2006;;;66;44;;;;;;;;;;;;;;;;;;;;
USC00379423;3.12.2006;;;47;27;;;;;;;;;;;;;;;;;;;;
USC00379423;4.12.2006;;;46;29;;;;;;;;;;;;;;;;;;;;
USC00379423;5.12.2006;;;38;23;;;;;;;;;;;;;;;;;;;;
USC00379423;6.12.2006;;;35;17;;;;;;;;;;;;;;;;;;;;
USC00379423;7.12.2006;;;46;23;;;;;;;;;;;;;;;;;;;;
USC00379423;8.12.2006;;;55;18;;;;;;;;;;;;;;;;;;;;
USC00379423;9.12.2006;;;27;18;;;;;;;;;;;;;;;;;;;;
USC00379423;10.12.2006;;;38;26;;;;;;;;;;;;;;;;;;;;
USC00379423;11.12.2006;;;52;27;;;;;;;;;;;;;;;;;;;;
USC00379423;12.12.2006;;;49;28;;;;;;;;;;;;;;;;;;;;
USC00379423;13.12.2006;;;47;35;;;;;;;;;;;;;;;;;;;;
USC00379423;14.12.2006;;;53;37;;;;;;;;;;;;;;;;;;;;
USC00379423;15.12.2006;;;57;36;;;;;;;;;;;;;;;;;;;;
USC00379423;16.12.2006;;;53;38;;;;;;;;;;;;;;;;;;;;
